resultsFileName : 2016-01-22_linux_v1.0.6_node-v4.2.4_all_1453430392737.json
seq       nT       nO       nP    T-q50   T-q95   T-q99   T-max  T-stdev  P-q50   P-q95     mT%     mO%   testName                                                                 
 19    10000        1       10    0.127   0.152  12.389  16.813   1.805   0.013   0.015  49.910  49.910   match_k10to100_m50_v10kto10k                                               
  5     1000        1       11    0.133   0.186   8.361  21.476   1.392   0.012   0.017  50.200  50.200   match_k10to100_m50_v1kto1k                                                 
 11      100        1        1    0.017   0.026   4.119   6.590   0.654   0.017   0.026  56.000  56.000   match_k1to100_m50_v100to100                                                
 22    10000        1        1    0.018   0.022   0.031  16.431   0.665   0.018   0.022  50.020  50.020   match_k1to100_m50_v10kto10k                                                
 10     1000        1        1    0.018   0.023   0.034  16.740   0.691   0.018   0.023  49.300  49.300   match_k1to100_m50_v1kto1k                                                  
 20      100        1        1    0.025   0.035   7.758  12.418   1.233   0.025   0.035  47.000  47.000   match_k1to1_pParagraph_tParagraph_m50_v100to100                            
 46     1000        1        1    0.009   0.010   0.021  16.399   0.732   0.009   0.010  49.500  49.500   match_k1to1_pParagraph_tParagraph_m50_v1kto1k                              
 21      100        1        1    0.009   0.012   0.037   0.040   0.004   0.009   0.012  47.000  47.000   match_k1to1_pString_tString_m50_v100to100                                  
 26   100000        1        1    0.009   0.012   0.028  20.279   0.440   0.009   0.012  50.153  50.153   match_k1to1_pString_tString_m50_v10kto10k                                  
 27     1000        1        1    0.009   0.010   0.019  12.287   0.466   0.009   0.010  50.800  50.800   match_k1to1_pString_tString_m50_v1kto1k                                    
 12      100        1        1    0.008   0.019   5.105   8.184   0.813   0.008   0.019  57.000  57.000   match_k1to1_pWord_tWord_m50_v100to100                                      
 35    10000        1        1    0.009   0.024   0.159  25.016   1.063   0.009   0.024  50.630  50.630   match_k1to1_pWord_tWord_m50_v10kto10k                                      
 42     1000        1        1    0.009   0.010   0.022  16.332   0.729   0.009   0.010  48.800  48.800   match_k1to1_pWord_tWord_m50_v1kto1k                                        
 29      100        1        1    0.016   0.046   0.232   0.326   0.032   0.016   0.046  42.000  42.000   regMatch_k1to1_pRegDotStar_tWord_m50_v100to100                             
 36    10000        1        1    0.015   0.034   0.066  28.101   1.217   0.015   0.034  49.820  49.820   regMatch_k1to1_pRegDotStar_tWord_m50_v10kto10k                             
 38     1000        1        1    0.015   0.033   0.086  20.424   1.323   0.015   0.033  50.100  50.100   regMatch_k1to1_pRegDotStar_tWord_m50_v1kto1k                               
  0      100        1        1    0.027   0.188   0.996   1.250   0.144   0.027   0.188  40.000  40.000   regMatch_k1to1_pRegDot_tWord_m50_v100to100                                 
 25    10000        1        1    0.025   0.038   0.091  16.383   0.652   0.025   0.038  42.020  42.020   regMatch_k1to1_pRegDot_tWord_m50_v10kto10k                                 
  1     1000        1        1    0.027   0.039   0.060  12.263   0.467   0.027   0.039  44.800  44.800   regMatch_k1to1_pRegDot_tWord_m50_v1kto1k                                   
 17      100        1        1    0.012   0.015   0.049   0.051   0.006   0.012   0.015  57.000  57.000   regMatch_k1to1_pRegMidStr_tWord_m50_v100to100                              
 16    10000        1        1    0.011   0.013   0.023  16.320   0.500   0.011   0.013  50.350  50.350   regMatch_k1to1_pRegMidStr_tWord_m50_v10kto10k                              
  8     1000        1        1    0.011   0.013   0.026  12.003   0.526   0.011   0.013  48.200  48.200   regMatch_k1to1_pRegMidStr_tWord_m50_v1kto1k                                
 45      100        1        1    0.011   0.015   0.153   0.212   0.020   0.011   0.015  51.000  51.000   regMatch_k1to1_pRegPhone_tPhone_m50_v100to100                              
 23    10000        1        1    0.060   0.072   4.241  27.939   1.210   0.060   0.072   0.000      -    regMatch_k1to1_pRegPhone_tPhone_m50_v10kto10k                              
 24     1000        1        1    0.015   0.017   0.026  12.250   0.603   0.015   0.017  47.500  47.500   regMatch_k1to1_pRegPhone_tPhone_m50_v1kto1k                                
