resultsFileName : 2016-01-23_linux_v1.0.6_node-v4.2.4_all_1453575727951.json
seq       nT       nO       nP    T-q50   T-q95   T-q99   T-max  T-stdev  P-q50   P-q95     mT%     mO%   testName                                                                 
  7      100      100      100   50.942  53.235  54.211  54.349   1.300   0.005   0.005 100.000   1.000   filter_k100to100_m100_v100to100                                            
 17      100      100       10    5.585   6.892   9.190   9.647   0.722   0.006   0.007  54.000   0.540   filter_k10to100_m50_v100to100                                              
 33     1000     1000       11   61.162  67.321  71.378 136.862   5.635   0.006   0.006  50.200   0.050   filter_k10to100_m50_v1kto1k                                                
 13     1000      100        1    1.213   1.767   2.785   6.203   0.396   0.012   0.018  81.500   1.933   filter_k1to100_charDotStar_v1kto100                                        
 21     1000     1000        1   13.810  18.022  20.562  22.772   2.281   0.014   0.018 100.000   1.886   filter_k1to100_charDotStar_v1kto1k                                         
 20      100      100        1    0.696   0.842   3.117   3.195   0.361   0.007   0.008  56.000   0.560   filter_k1to100_m50_v100to100                                               
 18     1000     1000        1    7.786   9.511  10.660  17.837   0.984   0.008   0.010  49.300   0.049   filter_k1to100_m50_v1kto1k                                                 
 29      100      100        1    0.572   0.975   2.282   2.509   0.272   0.006   0.010  42.000   4.060   filter_k1to1_pRegDotStar_tWord_m50_v100to100                               
 32     1000     1000        1    5.744   6.963   7.410   8.179   0.544   0.006   0.007  50.600   4.580   filter_k1to1_pRegDotStar_tWord_m50_v1kto1k                                 
  5      100      100        1    0.382   0.658   2.874   2.941   0.359   0.004   0.007  57.000   0.570   filter_k1to1_pWord_tWord_m50_v100to100                                     
  2     1000     1000        1    3.557   4.661   4.999   6.547   0.451   0.004   0.005  48.800   0.049   filter_k1to1_pWord_tWord_m50_v1kto1k                                       
  9      100        1        1    0.113   0.137   0.700   1.037   0.093   0.113   0.137  56.000  56.000   matchSimple_k1to100_m50_v100to100                                          
 16     1000        1        1    0.111   0.405   0.568  67.259   2.124   0.111   0.405  49.300  49.300   matchSimple_k1to100_m50_v1kto1k                                            
 19      100        1        1    0.088   0.114   0.168   0.189   0.014   0.088   0.114  57.000  57.000   matchSimple_k1to1_pWord_tWord_m50_v100to100                                
 22     1000        1        1    0.088   0.111   0.155   1.627   0.053   0.088   0.111  48.800  48.800   matchSimple_k1to1_pWord_tWord_m50_v1kto1k                                  
 31      100        1      100    0.853   0.971   4.461   4.905   0.549   0.009   0.010 100.000 100.000   match_k100to100_m100_v100to100                                             
 26     1000        1      100    0.864   0.970   2.653   4.565   0.302   0.009   0.010 100.000 100.000   match_k100to100_m100_v1kto1k                                               
 30      100        1       10    0.102   0.158   0.196   0.207   0.020   0.010   0.016  54.000  54.000   match_k10to100_m50_v100to100                                               
  3     1000        1       11    0.100   0.143   0.203   5.224   0.175   0.009   0.013  50.200  50.200   match_k10to100_m50_v1kto1k                                                 
  4      100        1        1    0.015   0.031   0.115   0.163   0.015   0.015   0.031  56.000  56.000   match_k1to100_m50_v100to100                                                
 34     1000        1        1    0.016   0.030   0.034   0.135   0.006   0.016   0.030  49.300  49.300   match_k1to100_m50_v1kto1k                                                  
 25      100        1        1    0.007   0.009   0.022   0.023   0.003   0.007   0.009  47.000  47.000   match_k1to1_pParagraph_tParagraph_m50_v100to100                            
  0     1000        1        1    0.008   0.012   0.024   1.601   0.072   0.008   0.012  49.500  49.500   match_k1to1_pParagraph_tParagraph_m50_v1kto1k                              
 11      100        1        1    0.007   0.008   0.030   0.033   0.003   0.007   0.008  47.000  47.000   match_k1to1_pString_tString_m50_v100to100                                  
  6     1000        1        1    0.006   0.008   0.020   0.066   0.003   0.006   0.008  50.800  50.800   match_k1to1_pString_tString_m50_v1kto1k                                    
 12      100        1        1    0.006   0.020   1.886   2.982   0.296   0.006   0.020  57.000  57.000   match_k1to1_pWord_tWord_m50_v100to100                                      
 23     1000        1        1    0.006   0.008   0.021   2.655   0.087   0.006   0.008  48.800  48.800   match_k1to1_pWord_tWord_m50_v1kto1k                                        
 14      100        1        1    0.014   0.043   0.050   0.053   0.011   0.014   0.043  42.000  42.000   regMatch_k1to1_pRegDotStar_tWord_m50_v100to100                             
 28     1000        1        1    0.014   0.041   0.045   0.097   0.010   0.014   0.041  50.100  50.100   regMatch_k1to1_pRegDotStar_tWord_m50_v1kto1k                               
 10      100        1        1    0.027   0.048   0.208   0.242   0.028   0.027   0.048  40.000  40.000   regMatch_k1to1_pRegDot_tWord_m50_v100to100                                 
 15     1000        1        1    0.025   0.040   0.045   0.222   0.012   0.025   0.040  44.800  44.800   regMatch_k1to1_pRegDot_tWord_m50_v1kto1k                                   
 24      100        1        1    0.011   0.024   0.038   0.044   0.005   0.011   0.024  57.000  57.000   regMatch_k1to1_pRegMidStr_tWord_m50_v100to100                              
 27     1000        1        1    0.011   0.024   0.029   0.053   0.004   0.011   0.024  48.200  48.200   regMatch_k1to1_pRegMidStr_tWord_m50_v1kto1k                                
  8      100        1        1    0.010   0.024   0.577   0.795   0.081   0.010   0.024  51.000  51.000   regMatch_k1to1_pRegPhone_tPhone_m50_v100to100                              
  1     1000        1        1    0.011   0.022   0.031   0.580   0.024   0.011   0.022  47.500  47.500   regMatch_k1to1_pRegPhone_tPhone_m50_v1kto1k                                
