resultsFileName : 2016-01-16_linux_v1.0.4_node-v0.12.7_all_1452957601633.json
seq       nT       nO       nP    T-q50   T-q95   T-q99   T-max  T-stdev  P-q50   P-q95     mT%     mO%   testName                                                                 
 38    10000        1        1    0.052   0.069   0.078   4.682   0.079   0.052   0.069  49.590  49.590   matchSimple_k1to100_m50_v10kto10k                                          
 25     1000        1        1    0.052   0.073   0.119  84.691   2.676   0.052   0.073  53.300  53.300   matchSimple_k1to100_m50_v1kto1k                                            
 39      100        1        1    0.043   0.063   0.091   0.097   0.009   0.043   0.063  49.000  49.000   matchSimple_k1to1_pWord_tWord_m50_v100to100                                
 12    10000        1        1    0.037   0.051   0.066  75.335   1.806   0.037   0.051  49.850  49.850   matchSimple_k1to1_pWord_tWord_m50_v10kto10k                                
  3     1000        1        1    0.037   0.050   0.114   1.771   0.087   0.037   0.050  48.800  48.800   matchSimple_k1to1_pWord_tWord_m50_v1kto1k                                  
 42      100        1      100    1.673   1.838   2.109   2.230   0.103   0.017   0.018 100.000 100.000   match_k100to100_m100_v100to100                                             
 45    10000        1      100    1.655   1.807   1.931 462.057   5.053   0.017   0.018 100.000 100.000   match_k100to100_m100_v10kto10k                                             
 44     1000        1      100    1.678   1.863   9.320  44.824   3.266   0.017   0.019 100.000 100.000   match_k100to100_m100_v1kto1k                                               
 19      100        1       11    0.182   0.242  30.614  48.943   4.851   0.017   0.022  54.000  54.000   match_k10to100_m50_v100to100                                               
 36    10000        1       10    0.193   0.230   0.258  28.444   0.352   0.019   0.023  49.430  49.430   match_k10to100_m50_v10kto10k                                               
  4     1000        1       11    0.178   0.219   0.316   3.812   0.220   0.016   0.020  52.000  52.000   match_k10to100_m50_v1kto1k                                                 
  1      100        1        1    0.023   0.032   0.370   0.483   0.048   0.023   0.032  54.000  54.000   match_k1to100_m50_v100to100                                                
 27    10000        1        1    0.025   0.039   0.044  31.050   0.610   0.025   0.039  49.590  49.590   match_k1to100_m50_v10kto10k                                                
 13     1000        1        1    0.024   0.038   0.046   0.607   0.026   0.024   0.038  53.300  53.300   match_k1to100_m50_v1kto1k                                                  
 43      100        1        1    0.018   0.032   0.037   0.037   0.005   0.018   0.032  46.000  46.000   match_k1to1_pParagraph_tParagraph_m50_v100to100                            
 16     1000        1        1    0.015   0.028   0.044   0.684   0.023   0.015   0.028  48.900  48.900   match_k1to1_pParagraph_tParagraph_m50_v1kto1k                              
 17      100        1        1    0.014   0.028   0.034   0.035   0.004   0.014   0.028  50.000  50.000   match_k1to1_pString_tString_m50_v100to100                                  
 34   100000        1        1    0.014   0.027   0.029  52.520   0.462   0.014   0.027  49.858  49.858   match_k1to1_pString_tString_m50_v10kto10k                                  
 11     1000        1        1    0.014   0.027   0.033  73.514   2.323   0.014   0.027  52.100  52.100   match_k1to1_pString_tString_m50_v1kto1k                                    
 26      100        1        1    0.014   0.022   0.041   0.043   0.004   0.014   0.022  49.000  49.000   match_k1to1_pWord_tWord_m50_v100to100                                      
 29    10000        1        1    0.014   0.027   0.031  31.102   0.527   0.014   0.027  49.850  49.850   match_k1to1_pWord_tWord_m50_v10kto10k                                      
  8     1000        1        1    0.013   0.026   0.035   0.618   0.020   0.013   0.026  48.800  48.800   match_k1to1_pWord_tWord_m50_v1kto1k                                        
  6      100        1        1    0.026   0.056   0.283   0.393   0.038   0.026   0.056  59.000  59.000   regMatch_k1to1_pRegDotStar_tWord_m50_v100to100                             
 18    10000        1        1    0.025   0.054   0.075  53.484   0.724   0.025   0.054  50.520  50.520   regMatch_k1to1_pRegDotStar_tWord_m50_v10kto10k                             
 22     1000        1        1    0.024   0.047   0.056   0.077   0.010   0.024   0.047  48.900  48.900   regMatch_k1to1_pRegDotStar_tWord_m50_v1kto1k                               
 28      100        1        1    0.037   0.055   0.096   0.111   0.013   0.037   0.055  46.000  46.000   regMatch_k1to1_pRegDot_tWord_m50_v100to100                                 
 33    10000        1        1    0.035   0.053   0.067  32.614   0.646   0.035   0.053  42.130  42.130   regMatch_k1to1_pRegDot_tWord_m50_v10kto10k                                 
  0     1000        1        1    0.035   0.082   7.183  11.120   1.097   0.035   0.082  43.400  43.400   regMatch_k1to1_pRegDot_tWord_m50_v1kto1k                                   
 24      100        1        1    0.021   0.037   0.876   1.371   0.134   0.021   0.037  48.000  48.000   regMatch_k1to1_pRegMidStr_tWord_m50_v100to100                              
 46    10000        1        1    0.025   0.039   0.043  88.295   0.952   0.025   0.039  51.130  51.130   regMatch_k1to1_pRegMidStr_tWord_m50_v10kto10k                              
  2     1000        1        1    0.019   0.024   0.034   0.557   0.018   0.019   0.024  50.300  50.300   regMatch_k1to1_pRegMidStr_tWord_m50_v1kto1k                                
 40      100        1        1    0.023   0.037   0.248   0.374   0.035   0.023   0.037  46.000  46.000   regMatch_k1to1_pRegPhone_tPhone_m50_v100to100                              
 31    10000        1        1    0.038   0.052   0.059  35.169   0.775   0.038   0.052   0.000      -    regMatch_k1to1_pRegPhone_tPhone_m50_v10kto10k                              
 32     1000        1        1    0.019   0.032   0.035   0.209   0.007   0.019   0.032  48.400  48.400   regMatch_k1to1_pRegPhone_tPhone_m50_v1kto1k                                
